"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"THRAP3",-0.742446582668832,2.94758792811458,-0.695636580461592,0.499875459880164,1,-4.60869216912515
"THRAP5",-1.3871301264222,3.32707600700969,-2.19115189775136,0.0488545991010667,1,-4.52453003473125
"THRB",-0.0375388057362928,0.173040505880797,-0.114773637773836,0.910518086926916,1,-4.62142261287926
"THRSP",-0.774791550800088,0.451534058030014,-1.53108434342397,0.151613863685055,1,-4.56636329408247
"THSD1",0.523187037546999,0.675762516055334,0.810813738281344,0.433222076917946,1,-4.60423226615375
"THSD1P",-0.233934742398974,0.482316203803743,-0.460250381420338,0.653545089159266,1,-4.61593383421355
"THSD3",0.904150461829695,0.793081878853051,1.82130148730852,0.0935086203604265,1,-4.54822880479268
"THSD4",-1.93298086591924,3.56958928554334,-1.99854607102833,0.068772948129154,1,-4.53688298544121
"THSD7A",0.168516943647084,1.73845696324632,0.166806216706396,0.870293646694098,1,-4.62101178829195
"THSD7B",-0.66090233739923,0.450274176701082,-1.50649177072232,0.157743059100167,1,-4.56785544585523
"THTPA",0.178046108000342,2.85050893206383,0.168370840518475,0.869089342042253,1,-4.62099710136456
"THUMPD1",-0.271904648838779,6.57764010552947,-1.13190257323864,0.279735194198102,1,-4.58913616881329
"THUMPD2",-0.528094140800628,5.19302498555074,-0.981828129184799,0.345519862809094,1,-4.59663631970184
"THUMPD3",-0.299466614378268,4.53661910378356,-0.337398433157006,0.741630948380726,1,-4.61861944375319
"THY1",0.467522805792916,1.72290340059177,0.367934551715615,0.719314723799221,1,-4.61802555047648
"THYN1",-0.0798807760208944,7.38721440142904,-0.263083179897697,0.796938475938464,1,-4.61985648903184
"TIA1",-0.346537738002244,6.65705986086008,-1.42940291233428,0.178341358691614,1,-4.57247077312691
"TIAF1",-0.0601728942632488,7.60181525169315,-0.141523975166017,0.88979853943046,1,-4.62123024749874
"TIAL1",0.00599944421225164,6.26854129982905,0.0217864980285383,0.982975484263814,1,-4.621779463938
"TIAM1",-0.335924382528735,2.65171044344116,-0.465737912852809,0.649722769239395,1,-4.61579571475384
"TIAM2",-0.0728578111956675,1.16966963129722,-0.114644266146948,0.910618472314643,1,-4.62142344610227
"TICAM1",0.0885572199984507,6.5364645304395,0.34529082455114,0.735838535231908,1,-4.61847068100482
"TICAM2",0.216580834099015,6.01190246681284,0.612010980503661,0.551923080158574,1,-4.61156547842278
"TIE1",0.0460454484831732,2.19885904188409,0.052369175747625,0.959094158314166,1,-4.62171567775563
"TIFA",1.15981810364707,2.45813992104163,1.54161716508878,0.149051957501832,1,-4.56572152571564
"TIFAB",-1.09451005919404,1.42355220901556,-1.25067080601542,0.234834834706113,1,-4.58273422431296
"TIGA1",0.028190334551299,9.99228941682265,0.0807394763548103,0.936976905121098,1,-4.62160951688971
"TIGD1",-0.278920174893831,2.17094616652282,-0.338493219724281,0.740826460966434,1,-4.61859900610251
"TIGD2",-0.186769595360335,5.37164941481764,-0.4118771893699,0.687673892366295,1,-4.61708488298587
"TIGD3",-0.208543416685123,1.20073532469353,-0.271970349258391,0.79025652679171,1,-4.61972424987595
"TIGD4",-0.213384113231257,0.177272955607506,-0.517409552750361,0.614252096449808,1,-4.61442099054482
"TIGD5",-0.0544372804184015,7.13235771468824,-0.161254863774676,0.874569291391225,1,-4.62106280149365
"TIGD6",0.672589960972353,3.09432840001848,1.0605996037495,0.309703011215541,1,-4.59278828861855
"TIGD7",-0.616255896845855,5.25946804279418,-1.66955252813902,0.120803657548054,1,-4.55781358487387
"TIMD4",0.0255287023195475,1.3734729804487,0.0369270048063608,0.971148942128403,1,-4.62175445854973
"TIMELESS",-0.73142010125363,6.04139636675616,-1.46804835663883,0.167747673936821,1,-4.57016935838715
"TIMM10",0.232216319224473,8.395554072008,0.425285550332036,0.678137470169349,1,-4.61677786323615
"TIMM13",0.154388543289088,1.43830567460164,0.134971102135389,0.894866857245502,1,-4.62128106286851
"TIMM17A",-2.00384206561186,1.84019894958229,-2.7968571455299,0.0161055178049574,1,-4.4870563728472
"TIMM17B",0.567377217219905,6.41121978081941,1.19519867387297,0.255041124688214,1,-4.58577095329731
"TIMM22",0.0183225950369818,7.74071227243878,0.0591123933465418,0.953833256932998,1,-4.62169453941976
"TIMM23",0.213580466377951,9.03356272811503,0.949533437871459,0.361036989778651,1,-4.59815327620256
"TIMM44",-0.398676765036644,5.52905967283593,-0.677980781168669,0.510614974135251,1,-4.60932517945995
"TIMM50",-0.31351849256452,0.260461516899755,-0.544539058129485,0.596021040312627,1,-4.61364626562663
"TIMM8A",-0.00601468374869242,3.35717126031861,-0.0065166560371526,0.994907324314428,1,-4.62179162218702
"TIMM8B",-0.51954716663291,3.94058371576884,-0.497298509945247,0.627943576084104,1,-4.61497188865497
"TIMM9",-1.01485231895455,5.43544243846143,-0.955802306510586,0.357986833991318,1,-4.59786167649638
"TIMP1",-0.164630964910562,10.9172509654252,-0.611778823806863,0.552071669064637,1,-4.61157300792726
"TIMP2",-0.234355235637768,5.0233079181455,-0.355439864640759,0.728414806379616,1,-4.6182745242401
"TIMP3",-1.17874399496779,4.51690907403792,-1.29570723892076,0.219387712567669,1,-4.58021327009817
"TIMP4",0.177721204975114,7.10126612515859,0.230973177337053,0.821217435338486,1,-4.62029840284594
"TINAG",-0.0849704794929956,0.158617307707596,-0.322326753283001,0.752738174466746,1,-4.61889431007831
"TINAGL1",-0.5916063990822,1.00036957593713,-0.703041921554375,0.495411543010621,1,-4.60842255116484
"TINF2",0.247778862758475,8.21752894293606,0.775439225926356,0.453055424018596,1,-4.60566153096917
"TINP1",-0.133883966383259,9.69932644894099,-0.304137285338508,0.766220230371592,1,-4.6192098520257
"TIPARP",-0.0783863888350182,8.7379111515796,-0.321314630416444,0.753486176582526,1,-4.61891233375234
"TIPIN",-1.24027268062461,1.98894192779577,-1.09345432648417,0.295607964635863,1,-4.59112454584555
"TIPRL",-0.967831997621976,6.04108160545667,-1.78546735756848,0.0994001337032415,1,-4.55050705029364
"TIRAP",-0.0676720328262851,3.18893668619557,-0.147828062410733,0.884927436537741,1,-4.62117910322205
"TJAP1",-0.058732087840762,8.22230651681266,-0.219893675299459,0.829641367576025,1,-4.62043778890987
"TJP1",-0.569314277902476,7.8268459535046,-1.83282897068738,0.0916815595522128,1,-4.54749439099426
"TJP2",-0.173344414730251,5.73399531614876,-0.467679029279843,0.648373172215893,1,-4.61574649251446
"TJP3",0.022205039262181,10.6403304412244,0.0769856545945937,0.939900623441068,1,-4.62162615702437
"TK1",0.433646892417306,6.29143189991195,0.680365072017635,0.509156762372978,1,-4.6092405076396
"TK2",0.387192617215994,5.61008641857622,1.17250759035938,0.263690446334169,1,-4.58699003521822
"TKT",-0.0426685202231942,10.0990844787258,-0.138676711650994,0.892000143973641,1,-4.62125262116662
"TKTL1",-0.554966884223605,0.24441921333111,-1.47547975290587,0.165772762999634,1,-4.56972390793565
"TKTL2",-0.51695894937179,0.786831676138781,-0.659864626313151,0.521774772050835,1,-4.60996017915336
"TLCD1",0.584484911637457,7.08544664430083,1.88519870625792,0.0837821668483986,1,-4.54415013050997
"TLE1",-1.94823012880649,3.39934293386405,-1.39880186552916,0.187123328797075,1,-4.57427425553752
"TLE2",0.184492608288797,7.73069790582598,0.525079205775621,0.60906997050703,1,-4.6142056307553
"TLE3",-1.62039384773007,3.65559526009644,-2.18266465619882,0.0496038437485784,1,-4.52507273451996
"TLE4",-0.420712715498225,7.40852495568079,-1.64534225117536,0.125758074609762,1,-4.55932449713641
"TLE6",-0.688671991795247,1.79050483062861,-0.681661770813563,0.508364747190106,1,-4.60919435203619
"TLK1",-0.0146909612855171,7.12873060910742,-0.0661662545002605,0.948332432402146,1,-4.6216696939612
"TLK2",-0.0921761916435763,6.57938836341769,-0.343405367507915,0.737220792366703,1,-4.61850652070439
"TLL1",0.896142981280146,0.559303040041889,1.52109652597459,0.154078050356188,1,-4.56697038159171
"TLL2",0.169112709634264,0.931043927301984,0.18875099975467,0.853434987478411,1,-4.62079339854879
"TLN1",0.234007524938076,6.55748613256835,0.791930935975543,0.44373779951514,1,-4.60500159974809
"TLN2",-0.070909122180892,3.60443697923602,-0.0916597284431178,0.928477122380868,1,-4.62155661596785
"TLR1",-1.17742408611809,4.06490698262712,-1.05896520713484,0.310417072497722,1,-4.59287017703325
"TLR10",-0.504489366470245,2.78331784277222,-0.66165412351514,0.52066614194178,1,-4.60989811396736
"TLR2",-0.325283833947531,0.779305689505954,-0.436647091463434,0.670102028896679,1,-4.61651046235632
"TLR3",-1.83409673164794,3.10614482916121,-2.58039892567786,0.0240405603855951,1,-4.50008282060542
"TLR4",1.95952420088056,1.0793487782137,2.33417967966906,0.0377350708345495,1,-4.51543138109267
"TLR5",-0.253110007612906,7.90087799450855,-0.724478997254097,0.482625633924168,1,-4.60762849711841
"TLR6",-0.0556407506706938,4.15092635582268,-0.0989121189066125,0.922837239965342,1,-4.62151779015925
"TLR7",-0.719751636439157,4.37241207982671,-1.40648155990744,0.184886150363626,1,-4.57382328196966
"TLR8",0.0116393542941243,0.582577546649758,0.0217204828695693,0.983027061364676,1,-4.62177954473388
"TLR9",-0.705024755447142,1.03013252301016,-0.982561993813822,0.345172900903418,1,-4.59660142690061
"TLX1",-0.480328150452882,1.02292494908935,-0.556242009495881,0.588243327521752,1,-4.61330099005317
"TLX2",-0.0340236056323127,0.0282657646791521,-0.183636561826757,0.857357639620398,1,-4.6208466801949
"TLX3",-0.715291802224215,0.440558562921747,-1.36499174093772,0.197242001078482,1,-4.57624614194605
"TM2D1",-0.0513640357531548,8.64462707026003,-0.194903122834705,0.848721880346544,1,-4.62072739004343
"TM2D2",-0.460263053875817,5.89366361356,-1.29910863869698,0.218255209523136,1,-4.58002095884388
"TM2D3",-0.43272789749189,7.71559356229128,-1.58899794946334,0.137983929464986,1,-4.5628159133149
"TM4SF1",0.941814964119364,10.2495106779958,1.08865128769112,0.297637810612295,1,-4.59136983873562
"TM4SF18",0.290876061209171,2.63038634435194,0.452515310132299,0.658950377003483,1,-4.61612592908895
"TM4SF19",0.174034689983868,0.506463035477693,0.361293233622279,0.724146218688865,1,-4.61815891383833
"TM4SF20",0,0,0,1,1,-4.621792816912
"TM4SF4",0.962490691888173,1.31744024232774,1.32646296022291,0.209319087313553,1,-4.57846498953332
"TM4SF5",0.0804633545853067,0.609470750894738,0.11040515339252,0.913908675325555,1,-4.62145023052729
"TM6SF1",-1.0741103597839,2.72672600591739,-1.06789265222832,0.306531628764134,1,-4.59242186131437
"TM6SF2",0.345595297956459,0.268566473743383,0.729078059161637,0.479909130718925,1,-4.6074555375928
"TM7SF2",0.255938749429051,9.42441709244841,0.709630965221658,0.491459957326911,1,-4.60818062385859
"TM7SF3",0.401405398365121,5.47064168221082,0.764960403674201,0.459040170063973,1,-4.60607497313741
"TM7SF4",-0.649286500948299,1.66793773314285,-1.01925696890637,0.328143203169058,1,-4.59483340613468
"TM9SF1",-0.509664317594541,7.12429064392625,-1.26200700375685,0.230866819217857,1,-4.5821041979511
"TM9SF2",-0.25814005789564,10.428427923023,-0.854279696172105,0.409640820509516,1,-4.60240689798791
"TM9SF3",-0.315828454392484,8.4822747015562,-1.40174608910495,0.18626299228694,1,-4.57410149385089
"TM9SF4",-0.200772061375444,8.18144637430985,-0.489910968275676,0.633009879554151,1,-4.61516920328609
"TMBIM1",0.330033995900396,7.60575659737796,1.06243545760028,0.308902394827964,1,-4.59269620628289
"TMBIM4",-0.269062328310382,11.0981880909489,-0.854705407355297,0.409414190413232,1,-4.60238865138134
"TMC1",0.247548940837542,1.2659140144459,0.289915817906563,0.776817422614462,1,-4.6194441686861
"TMC2",-0.560197520442908,0.465394863137186,-0.776877451500775,0.452237907896142,1,-4.60560442785798
"TMC3",-0.506953065982789,1.10226982520161,-0.666490471027655,0.51767679037371,1,-4.6097296495601
"TMC4",-0.347010812310353,8.02638261656355,-0.832209104607997,0.421505408070724,1,-4.60334313966763
"TMC5",-0.403446196919603,7.63598177289621,-0.578302849846408,0.573727256787401,1,-4.61263216384698
"TMC6",-0.080116140661177,7.02739679204652,-0.165096003194742,0.871610401489899,1,-4.62102768640333
"TMC7",-0.118993842973615,3.43782251403386,-0.207370079805166,0.839189905169902,1,-4.62058721908553
"TMC8",-0.524782022808454,0.4359727574101,-1.12438438126585,0.282786593404575,1,-4.58952839500721
"TMCC1",-0.784098589562688,1.08763211883696,-1.12151952526906,0.283956024992103,1,-4.58967742334641
"TMCC2",0.194859499374165,1.19984160135124,0.265306346733853,0.795265354955397,1,-4.61982381138235
"TMCC3",0.822617052653588,0.883769373415938,1.09690126269029,0.294157688306927,1,-4.59094807911212
"TMCO1",-0.0193013201263485,10.6375417546563,-0.0870944481146821,0.93202945308624,1,-4.62157954477601
"TMCO2",-0.806640394316189,0.564937590859417,-1.33000830775793,0.208183059426506,1,-4.57826212354545
"TMCO3",-0.354020681008144,7.87281733809292,-0.894094800269935,0.388809915482013,1,-4.60067017675935
"TMCO4",0.0671826223388607,4.34836147401377,0.128691175260069,0.899728619364131,1,-4.62132751442591
"TMCO5",0.410496448779522,0.724426984173332,0.465404104420816,0.649954986698392,1,-4.61580416016277
"TMCO6",0.223084167330362,5.4956073157647,0.602985567303434,0.557715960554158,1,-4.6118563392352
"TMED1",0.427362155473494,7.32394758459106,1.55668408103467,0.145452051657557,1,-4.56480079750038
"TMED10",-0.815635363425214,7.90137390957132,-1.26925876348543,0.228356787685675,1,-4.58169955105013
"TMED10P",-0.272716540123959,10.880133505493,-0.872325691677651,0.400107837775768,1,-4.60162725896402
"TMED2",-0.322398227294078,8.23866477683167,-1.07622989981028,0.30293599265448,1,-4.59200093711952
"TMED3",0.0942987667397668,11.5512571668766,0.384043416469229,0.707648517156288,1,-4.61769243143947
"TMED4",0.175044779025688,9.03331474786309,0.77323905784609,0.454307864254441,1,-4.6057487193544
"TMED5",0.0130338701719983,8.30781275347043,0.0414602385529144,0.96760920520017,1,-4.62174446396045
"TMED6",-0.227702438524327,1.74762690289794,-0.250104779450243,0.806726596866803,1,-4.62004188326901
"TMED7",-0.42918199128321,8.44775841720848,-1.23407161700986,0.240743106274679,1,-4.58365107793102
"TMED8",-0.452946112674676,1.16303846765606,-0.575829594235541,0.575345096460809,1,-4.61270830758049
"TMED9",-0.0892212621563977,9.43168667979148,-0.319987957862194,0.754467039971897,1,-4.61893587585529
"TMEFF1",0.335510825218811,1.92347121069959,0.476707995050289,0.642112802456119,1,-4.61551503835911
"TMEFF2",-0.100666032463484,0.432237399421017,-0.188779462542369,0.8534131685362,1,-4.62079309797796
"TMEM1",-1.16780474332146,3.09635958855614,-1.82615154400315,0.092735928240494,1,-4.54791989284847
"TMEM10",1.08375127782745,0.593148986865469,2.37735967010985,0.0348840796454174,1,-4.51270660306238
"TMEM100",0.0549648723101846,0.762338651973711,0.0741447152406306,0.94211394068121,1,-4.62163822492989
"TMEM101",0.286497513392019,9.04239011461039,1.33771707877363,0.205730355403399,1,-4.57782009558984
"TMEM102",0.465315500918486,0.549232520536565,0.736417155906474,0.475593729549007,1,-4.60717764160334
"TMEM103",0.252730348081522,6.78394087242676,1.21851193260437,0.246388059719384,1,-4.58450426002664
"TMEM104",-1.56076503629106,1.86566598866665,-1.9856398295556,0.0703472918950759,1,-4.53771160143059
"TMEM105",1.9599246538249,1.52567607876806,2.94553229360434,0.0122173660186181,1,-4.47841830643276
"TMEM106B",-0.632344544904146,6.73253940830735,-1.61335585723402,0.132576877367492,1,-4.56131106824721
"TMEM106C",1.05402539816254,7.72229748737243,1.98580002393227,0.070327548251748,1,-4.53770131746655
"TMEM107",-0.435901033815196,6.14476351691276,-0.536623988929573,0.601311193937843,1,-4.61387601352235
"TMEM108",-0.330324005777551,3.47725186973574,-0.41580416962256,0.684875001525801,1,-4.61699592619788
"TMEM109",-0.219153465282942,8.50739860292817,-0.533615759430495,0.603328048395433,1,-4.61396253068957
"TMEM11",-0.487268127153372,5.01807768927614,-0.68975067022575,0.503440598250965,1,-4.60890473671119
"TMEM110",0.364862964615479,3.36625847221081,0.479266669426571,0.640343886967944,1,-4.61544870081565
"TMEM115",0.363188865591297,8.03378030272766,1.44441118883916,0.174162176860536,1,-4.57158006411075
"TMEM116",-0.214915059448457,8.07785115733482,-0.596832226740899,0.561684500232275,1,-4.61205244755337
"TMEM117",-0.472668634513234,2.73057037792014,-0.389805141667126,0.703494367264749,1,-4.61756998057538
"TMEM118",0.0663841917303763,6.5177245046173,0.138059745678323,0.892477328412255,1,-4.62125740969343
"TMEM119",-1.39889604947059,2.92309946777399,-1.06243476016171,0.308902698687751,1,-4.59269624128497
"TMEM120A",0.379314135222139,5.73338260853521,1.00225089858119,0.335957771442913,1,-4.59565842278302
"TMEM120B",-0.0555118550568906,1.73278046322851,-0.0773877699732557,0.939587385535017,1,-4.62162441231079
"TMEM121",0.0214237741970257,2.61627742452602,0.027784514665168,0.978289648871381,1,-4.62177109998739
"TMEM123",-0.438152014873365,10.5992509999971,-1.11248803319425,0.287666844724425,1,-4.59014566354638
"TMEM125",0.347593713090055,9.40163734098545,1.48126489595892,0.16424903373789,1,-4.5693765131384
"TMEM126A",-0.333558595173199,8.48645505729525,-0.709169349210301,0.491736174609985,1,-4.60819763488642
"TMEM126B",0.148677614780256,8.57375045227215,0.448455084273725,0.661795769046479,1,-4.61622554382352
"TMEM127",0.190165900024604,4.97395512328416,0.164877800158087,0.871778432833462,1,-4.62102970313324
"TMEM128",-0.697732595308691,4.45364533590555,-0.967895007563396,0.352154868839532,1,-4.59729526221025
"TMEM129",-1.59740531156441,3.36935032710566,-1.77029264321394,0.101994169699008,1,-4.55146942910056
"TMEM130",-0.085435938721364,0.727767951902822,-0.154409791319518,0.879847040255831,1,-4.62112334572534
"TMEM131",-0.867077557908807,9.56876576997967,-1.90730279886213,0.080638245587589,1,-4.54273540085027
"TMEM132A",-1.25327911307649,5.61170426367578,-1.75814122372339,0.104115010927642,1,-4.55223894356651
"TMEM132C",1.23074735102737,0.94701368831611,2.1132397424146,0.0561524365928736,1,-4.5295198391796
"TMEM132D",-0.15181091805642,0.771148876892683,-0.212482470921949,0.835288670361846,1,-4.6205272611943
"TMEM132E",1.00293187978237,0.400079490457864,2.30467158391272,0.0398103866738207,1,-4.51730001901009
"TMEM133",0.902876065587248,1.00380051362661,1.01956834797281,0.328001368878001,1,-4.59481821061165
"TMEM134",0.34500662216824,8.48812318430179,1.0790407098921,0.301730920959701,1,-4.59185854199719
"TMEM135",-0.0909725785420348,6.94208906626219,-0.244140692286933,0.811236224844574,1,-4.62012399806196
"TMEM136",-0.123223944211706,5.41281528209676,-0.290231826035945,0.776581428375937,1,-4.61943908054844
"TMEM137",-1.46834524620901,4.817789574709,-1.93950961830316,0.0762504289002085,1,-4.54067149957371
"TMEM138",-0.139542411702041,8.08432528014214,-0.387734678040917,0.704986011042721,1,-4.61761418284749
"TMEM139",0.130136257882413,0.53150951261642,0.243104261940392,0.81202062825589,1,-4.6201380696468
"TMEM140",0.130365908645591,6.36691277569079,0.382159655920922,0.709008832800794,1,-4.61773208918251
"TMEM141",0.380123659104487,7.47745311717841,0.951966638287734,0.359850922951484,1,-4.5980402601109
"TMEM143",0.224032327498199,4.887727601882,0.286770176231579,0.779167845812765,1,-4.6194945234411
"TMEM144",-0.135772843356314,7.02649104949806,-0.425293991761976,0.678131484448305,1,-4.61677766702566
"TMEM145",0.0759098515573258,3.38308613413806,0.125475832916307,0.902219515431894,1,-4.62135044584523
"TMEM147",0.0675201473048942,9.58286078164065,0.253347098639724,0.804278009274011,1,-4.61999642758513
"TMEM148",-0.0226633502928786,0.716792759243341,-0.0375444566899746,0.970666770581621,1,-4.62175316520195
"TMEM149",-0.865937863796236,5.30233728475186,-0.814211404473918,0.431347326665712,1,-4.60409229814409
"TMEM14A",-0.377359347420442,8.25986268333239,-0.793971312806175,0.442593646839143,1,-4.60491917188373
"TMEM14B",-0.0982078946041038,9.69001365340762,-0.222258956720104,0.827841107399769,1,-4.62040859823384
"TMEM14C",0.0649729478030818,10.5056686844478,0.268470320413958,0.792886031042833,1,-4.61977684178075
"TMEM150",-0.175459364339434,6.76519246325412,-0.412953867225671,0.686906024801002,1,-4.6170605727084
"TMEM151",0.506095791926846,0.262780507346632,0.928744090683677,0.371283521566269,1,-4.59911024950881
"TMEM151A",0.285103408845307,1.36805754742293,0.495667032433387,0.629060738277035,1,-4.61501569829188
"TMEM154",-0.0707347434634988,7.63185734550667,-0.188140170671862,0.853903265994419,1,-4.62079983818762
"TMEM155",-0.841329894644859,1.30600244016072,-1.21388663258628,0.248086128162462,1,-4.58475669021475
"TMEM156",-0.247290836749472,3.26895144239866,-0.395055030226657,0.699717922408048,1,-4.6174568974803
"TMEM157",-0.490835096822848,8.56017968652744,-0.738669516330089,0.474274167949288,1,-4.60709189116777
"TMEM158",-0.278226056337296,5.49553583533725,-0.335569035995488,0.742975964569764,1,-4.61865345285661
"TMEM159",0.349963868091918,6.51374018584256,0.956805464211621,0.357500444217223,1,-4.59781488494404
"TMEM160",0.215063630967737,8.89360872858207,0.641324008196652,0.533341318571066,1,-4.61059464569477
"TMEM161A",0.0970523895363583,3.33906252722585,0.115859991736862,0.909675198790089,1,-4.62141557925687
"TMEM161B",0.278652841623131,1.17116562960702,0.280029176431428,0.784212376448359,1,-4.61960063002917
"TMEM162",0.54162142377641,0.213445332921393,1.71649262350209,0.1116865877864,1,-4.55486806286037
"TMEM163",0.324417143235028,1.55944102141683,0.311524825199426,0.760734640420195,1,-4.61908383708146
"TMEM164",-0.363126479825977,1.3607419822077,-0.479689001174321,0.640052133179273,1,-4.61543771956487
"TMEM165",0.0741200974629367,5.79226979563753,0.207525552105679,0.839071198820767,1,-4.62058541693808
"TMEM166",-0.0723331703310278,5.14753067730846,-0.114176442109774,0.910981491905696,1,-4.62142645133124
"TMEM167",0.208893054018257,3.49284678699351,0.185076994379616,0.856252454809516,1,-4.62083182033381
"TMEM168",-1.57929567177546,3.72381755212925,-2.16433109766288,0.0512595136419058,1,-4.5262458377055
"TMEM169",0.81108680466555,1.65771265816148,0.817157121152784,0.429726253848452,1,-4.60397057128952
"TMEM16A",0.991083994609305,3.9488675295471,1.32341941742127,0.210298358504188,1,-4.578638925495
"TMEM16B",-0.862348504048118,1.74685339133893,-0.893231662091159,0.389253666650737,1,-4.60070846609493
"TMEM16C",-0.633366482703119,1.71652612071489,-0.60556297976725,0.55605826859286,1,-4.6117736671042
"TMEM16D",-0.0820542786819182,1.92943711152705,-0.0878670267654563,0.931428185398125,1,-4.62157574667164
"TMEM16E",1.01527256839032,0.777005651780648,1.4638099980198,0.16888292635235,1,-4.57042300440231
"TMEM16F",-0.287734300620975,6.75748739673778,-0.849244715795907,0.412327608746217,1,-4.60262216820384
"TMEM16G",0.226547327642698,0.271521530544232,0.509771385404988,0.619434649441702,1,-4.61463258236702
"TMEM16H",-0.955059947934245,2.82334225199584,-1.07532165089955,0.303326154911469,1,-4.59204689669265
"TMEM16J",-0.067413327199386,4.93391121997139,-0.12833040643649,0.900008048634957,1,-4.62133011612873
"TMEM16K",-0.0758680340774246,5.2084040513866,-0.139541867680546,0.891331074514764,1,-4.62124587059646
"TMEM17",-0.271266585618887,10.1115191721248,-0.653671766908377,0.525621932253447,1,-4.61017384433374
"TMEM170",-0.300363561993376,4.98402086366409,-0.277318816093688,0.78624353958303,1,-4.61964259901216
"TMEM171",-1.42137502005987,2.54532256844886,-1.5532684840927,0.146261491363004,1,-4.56500979534912
"TMEM173",-0.432553755322282,10.5220060816805,-1.22932169120362,0.24245535863937,1,-4.58391217857142
"TMEM174",-0.624358488067919,0.717760278797152,-0.909176594192944,0.381112287205925,1,-4.59999664281909
"TMEM175",-0.125630234901435,7.97600561364836,-0.419010987948198,0.68259300913293,1,-4.61692269159692
"TMEM176A",-0.39024619601896,2.89702717230291,-0.322730926706327,0.752439546171594,1,-4.61888709733259
"TMEM176B",0.907550537794825,0.717826369493503,1.20026091715008,0.253142182810697,1,-4.58549710941347
"TMEM177",-0.785250544176962,6.02673731165402,-1.23466882877383,0.240528504984862,1,-4.58361820953118
"TMEM178",-0.575366137383325,6.59781631750726,-0.969093093482498,0.351580779970406,1,-4.59723886570168
"TMEM179",0.625645706574889,0.219388862006435,1.61085743414458,0.133122849047766,1,-4.56146574855546
"TMEM18",-0.126358389532635,5.87639521692722,-0.361111360436667,0.724278705522419,1,-4.6181625332775
"TMEM180",0.0195568551683359,2.49010068265349,0.0240471745063044,0.981209286433682,1,-4.62177654915729
"TMEM181",-0.218330181595426,9.81972172749458,-0.682341904843321,0.507949617468885,1,-4.60917011282916
"TMEM182",-0.128871143772312,2.33102481013288,-0.138602823201675,0.89205728972623,1,-4.62125319576372
"TMEM183A",0.129007291689207,9.95916593167364,0.44506559091128,0.664175346826698,1,-4.61630805896125
"TMEM183B",0.0488494873991445,9.904927697269,0.17378598579828,0.864923922864044,1,-4.6209452215221
"TMEM184A",2.12104311758045,1.79634221121257,2.64781025912802,0.021227593685889,1,-4.49597315554718
"TMEM184B",-0.136838745892211,7.52902234647829,-0.416469443109732,0.68440132071872,1,-4.61698077693129
"TMEM185A",-0.0120848704718052,6.64209485461702,-0.0512573787971177,0.959961756543546,1,-4.62171891762548
"TMEM185B",-0.205266604026901,6.48414955819859,-0.878855939756899,0.39669551741387,1,-4.60134204644071
"TMEM186",-1.08382141054909,1.16730245188054,-1.10881761033709,0.289185441204771,1,-4.59033527038775
"TMEM188",-0.22687732290758,6.89865883536161,-0.713289485344747,0.489274136224568,1,-4.60804547371746
"TMEM189",-0.0927818616956404,7.15952251531309,-0.2991499730606,0.769931057573641,1,-4.61929326512455
"TMEM189-UBE2V1",-1.44686307749044,4.25614830958063,-1.65349155569538,0.124070792469606,1,-4.55881658978515
"TMEM19",-1.99798357163282,2.57018543911263,-2.08909272342799,0.058614528529378,1,-4.53106909681425
"TMEM190",-1.10743639993781,9.16436182142791,-1.0417093603258,0.318030956361635,1,-4.59372957661088
"TMEM191B",-0.0694589240698673,3.90373909619049,-0.143454384469639,0.888306423300936,1,-4.62121482146459
"TMEM192",0.0626059804002706,4.00890366504162,0.104062296027038,0.918834800494431,1,-4.62148842997651
"TMEM194",-0.613642181742942,4.5870786253667,-1.10941424005547,0.288938178317855,1,-4.59030447683933
"TMEM195",-0.275394051741943,0.758840746754774,-0.43968657086974,0.667959511743503,1,-4.61643780334883
"TMEM196",0.237030221892244,1.64505667963372,0.324398222675969,0.751208087556916,1,-4.61885725097988
"TMEM198",-0.134081797781317,2.90478738665066,-0.180642485561301,0.85965587922066,1,-4.62087720034355
"TMEM199",-0.321872584297824,5.31316908726777,-0.44990717918211,0.660777509462432,1,-4.61619001418444
"TMEM2",0.111632247960804,6.6824901862902,0.273873445523162,0.788827895521976,1,-4.61969537461278
"TMEM20",-1.54210555579411,3.899426089568,-2.01966666927138,0.066266816954723,1,-4.53552674774455
"TMEM200A",-1.49023031978129,5.11275981241524,-1.33403256710709,0.206899689881015,1,-4.57803152702043
"TMEM200B",0.894926309430426,0.302155878405438,2.36229132330831,0.0358546488644731,1,-4.51365608911736
"TMEM201",0.160497423286704,1.9486496057564,0.202672717397046,0.842778373736119,1,-4.6206410400472
"TMEM202",0.262108928398843,1.19390292762849,0.387007138461532,0.705510463863867,1,-4.61762966186819
"TMEM203",0.216098998832748,8.96648290930206,1.03007002953165,0.323244082000268,1,-4.59430385420085
"TMEM205",-0.035363198245684,10.7882182909563,-0.149231022919759,0.883844043641606,1,-4.62116742012725
"TMEM207",-0.738840101673545,1.89205395628181,-0.698953483632241,0.497873066030447,1,-4.60857170463089
"TMEM209",-0.783762398310973,7.36922975717967,-2.56010996786471,0.0249562895552349,1,-4.50132834659976
