Gene_Symbol,GSM1289627,GSM1289628,GSM1289629,GSM1289630,GSM1289631,GSM1289632,GSM1289633,GSM1289634,GSM1289635,GSM1289636,GSM1289637,GSM1289638,GSM1289639,GSM1289640,GSM1289641
ACIN1,215.9522,330.4441,239.5819,474.597,343.7593,419.6882,368.485,200.7276,371.796,221.3504,208.9022,177.0165,182.2535,166.0794,277.5467
ACLY,607.6949999999999,449.7402,553.08245,628.4956500000001,550.073,348.01800000000003,710.09335,408.32205,481.2943,680.3743,504.6953,677.3543999999999,499.1337,368.24350000000004,342.22425
ACMSD,20.832,15.24049,12.27314,0.5987635,54.03534,23.1867,31.84907,11.09151,21.76339,27.62282,35.91833,22.99588,22.82673,16.51279,19.7264
ACN9,210.64336,195.89564000000001,187.964,205.65432,274.48450399999996,156.496885,223.8671355,272.34863750000005,122.51900645,154.5964745,251.006565,168.37953000000002,192.122105,268.56327,194.42818
ACO1,477.9747,454.8803,421.4835,479.3079,479.9549,608.7369,774.298,413.7042,479.0613,617.9349,512.5504,602.979,443.2236,362.1205,290.5049
ACO2,140.4544,89.91404,149.0505,85.86877,110.4558,150.7335,37.97411,136.2319,66.67456,103.261,100.95,151.9286,121.9854,94.79458,109.8336
ACOT1,69.508095,12.799701500000001,15.6868935,2.7636235,-3.298779,17.0265525,-0.38836451,-2.810624,2.9300765,4.702508,13.697166,13.2491175,11.543739,4.400041,7.0881644999999995
ACOT11,50.07616,36.684763499999995,47.17218,45.2632125,23.0232615,83.796745,89.7841065,38.102705,57.8610185,51.743555,61.84976,43.9571095,61.285415,45.6573,56.95306
ACOT12,4.115774,13.28982,4.288061,-1.505791,0.6119535,15.67875,7.203278,12.45227,4.770265,1.862383,0.618498,5.843406,9.161214,4.105463,7.470152
ACOT2,18.773212500000003,22.3575005,16.9860725,6.111015500000001,10.4851045,18.964045499999997,11.8522205,21.2186265,16.5423505,16.389089,35.6035995,28.5525,18.450979,13.802755,9.2962245
ACOT4,64.75893,87.49874,48.47036,85.88326,85.87354,55.77307,102.3687,70.5271,44.39948,63.81379,68.88599,79.7173,111.7404,102.5467,110.0758
ACOT6,-3.856578,-2.242897,-3.409778,7.583444,-1.860431,-1.673096,-6.519487,-0.9386635,-1.215718,0.1953893,1.940629,-5.019775,1.03093,-3.551898,-5.041452
ACOT7,42.154438000000006,42.202795571428574,32.661750999999995,27.222294428571423,39.105428714285715,58.788373857142865,134.14763322857144,40.44163128571429,32.580530571428575,55.187471557142864,62.16229501428571,35.47788571428571,43.67351321428571,36.955018,88.65957615714285
ACOT8,36.48964,26.48101,18.30138,19.44482,9.046144,18.77438,-0.0308408,15.06528,10.54267,24.86756,19.05387,18.86818,16.99006,39.46162,17.31295
ACOT9,101.367925,36.122855,74.83857,0.9723750000000001,16.762875,58.917694999999995,89.047335,9.393732,32.845545,43.84904,44.164215,62.276235,60.61123499999999,46.442840000000004,64.70635
ACOX1,27.363344666666666,16.2089024,14.053978733333333,2.6743086666666667,5.246547333333333,10.063709333333334,11.715578,4.814899666666666,6.135035666666666,14.505044333333332,13.49868966666667,20.932818666666666,16.399236,10.796561666666667,7.419900000000001
ACOX2,62.08556,27.21684,88.57825,11.82988,9.148902,6.814123,15.84673,32.82476,40.07436,5.666992,93.64688,41.99314,34.3186,19.32621,15.24235
ACOX3,163.671,145.2367,99.04835,186.5676,110.4721,171.9884,336.335,68.52176,214.5085,101.7557,117.9327,87.48135,87.6946,162.8785,146.2262
ACOXL,-2.785082,-9.256555,-2.602681,2.148065,5.860076,-1.580039,3.57269,1.396725,-0.3494509,-4.577406,0.2306626,-5.470539,-3.185269,2.037635,-0.9372505
ACP1,557.95165,465.95595000000003,448.7423,164.64125,404.3299,255.0515,86.837795,536.54285,170.18915,309.16745000000003,736.3502000000001,473.13715,484.61275,481.94804999999997,495.20720000000006
ACP2,168.5461,145.1198,172.5559,219.3025,137.4718,299.0486,375.3724,83.64853,109.8385,161.6259,26.48101,141.711,124.1331,83.13409,197.3805
ACP5,50.81559,47.43464,56.0941,15.23626,15.0256,156.0082,168.4825,62.47047,47.87353,9.441142,33.22189,38.07892,72.22701,30.44883,245.6796
ACP6,91.16221,41.20929,57.01834,11.07996,106.1049,115.3618,101.114,107.7983,46.06581,127.767,87.71587,72.88492,69.56725,85.98796,44.49651
ACPL2,44.969745,61.346925,58.73039,13.218558999999999,30.0137265,50.491614999999996,9.7946075,46.98656,42.168905,44.76222,86.221555,39.18251,50.092265,25.747555,33.02386
ACPP,9.745497,20.82397,6.133168,-3.522377,-1.874361,19.4439,7.0104,1.743779,8.243837,6.370428,4.476853,9.829555,9.043843,-1.269715,7.737306
ACPT,11.078999,10.858637000000002,14.401018,39.825727500000006,69.7688735,21.5843085,52.5303335,14.4815155,19.06251,19.063723,12.796189499999999,12.302002,11.8756255,14.619638,20.35336575
ACR,5.865431,6.667627,-5.355501,27.80508,0.6023087,12.54155,21.91732,-2.0956,1.375867,6.353399,-0.5025767,1.996691,1.377442,4.949338,16.03157
ACRBP,8.571965,5.312301,-5.35629,5.880224,5.861717,10.01872,2.947198,9.182241,11.41061,5.897399,1.24077,3.363996,7.56869,11.84607,-2.065923
ACRC,16.20321,14.40924,10.56261,-4.570418,-5.321916,5.939787,4.274886,0.642365,17.07393,5.314825,3.163655,4.262725,6.267025,4.658319,5.172125
ACRV1,9.3465265,5.528562,6.462128,5.30222,6.2952134,3.5076178,3.515049,11.19787,5.0910315,9.3420635,2.1075844999999997,11.334302,9.470729,15.457035,8.114160250000001
ACSBG1,202.5829,73.19843,178.2154,239.9224,147.1928,16.96164,117.5526,127.4609,157.573,196.772,8.041821,174.6633,102.3687,235.3084,17.14574
ACSBG2,5.166321,3.467773,2.899682,3.466624,-1.865255,8.952784,-0.7463264,4.249713,5.854856,-0.4526324,1.458017,0.07284852,4.599967,3.071285,9.181124
ACSF3,2.376392,4.594715,2.069426,18.86224,14.92301,5.938868,0.2455836,6.474326,9.920958,6.373607,4.113628,5.297507,9.910204,10.45459,26.27776
ACSL1,17.22851,22.31111,51.97916,-1.396809,35.31699,12.53792,55.3947,4.282395,30.74245,36.09154,44.3933,44.99184,30.34785,46.07896,32.93108
ACSL3,328.5891166666667,338.050431,437.59698333333336,299.15579333333335,231.45636000000002,185.7335426666667,203.16990166666668,237.73929333333334,247.62009433333333,364.6442191666667,277.6865866666667,366.51714999999996,302.61579,185.01337633333333,151.66305066666666
ACSL4,38.600361750000005,66.98056375,49.069430000000004,13.03787,26.14815475,34.87220375,28.186468500000004,44.99586425,33.33610255,44.112054,99.680721025,50.418448749999996,90.688723375,50.5883765,55.9428019
ACSL5,58.54025300000001,89.146506,98.73475685999999,102.0012738,71.70729684,86.39691918,186.52007022599997,43.0440556,81.87163016000001,109.26695380000001,94.6136528,129.6473098,81.43184751999999,60.6463854,127.81041539999998
ACSL6,6.667519,2.66878245,2.663907,-2.0961656499999997,2.587421425,6.24780775,1.8659405000000002,1.3541610000000002,-0.617664,-0.11476200000000003,3.10603725,4.78301575,-1.8546461250000001,4.3410925,1.0585805
ACSM1,1.358179,-2.713655,6.794499,2.034208,-3.526242,-2.602172,-3.479476,-0.9688672,1.765389,6.399332,3.360228,-0.5289807,5.753546,8.456793,3.251121
ACSM2A,0.258768,2.253523,-0.5234123,19.20977,13.58671,-4.694531,8.952105,-1.379032,-2.724949,1.979032,4.564107,1.640719,-6.398129,-2.053001,4.376246
ACSM2B,-2.902722333333333,2.5959603333333336,0.3817936666666668,-2.361429333333333,2.9342059999999996,-1.5916654333333333,2.50176314,-0.6430672333333334,0.3715813333333333,-1.801246,3.4009571,-4.043183,-3.6036433333333338,4.5593436,1.8305136666666666
ACSM3,9.022674,26.344107666666662,13.114140999999998,10.761998,11.327297333333334,9.396156666666668,5.1044046666666665,19.907474333333333,5.554971333333334,1.6898106666666666,31.540520666666666,6.1626916666666665,10.831520333333332,3.716958333333333,10.308405333333333
ACSM4,3.551284,-5.817346,-3.525547,5.294993,1.339472,8.95358,2.94094,1.468894,-1.059824,2.23314,2.449615,2.27828,-0.6470276,0.565094,4.283024
ACSM5,3.056385,-3.1252074000000003,0.5661417333333333,0.44311233333333355,0.04210596666666666,4.235218633333333,-1.8334177100000002,0.4654863333333334,1.2310663333333334,1.5660756666666664,0.6354243666666667,3.1108667333333333,0.9443246666666667,-0.5887776400000001,5.581877633333334
ACSS1,153.2488,96.33372,190.0674,441.6829,255.1326,182.4763,260.9424,182.2535,471.6969,150.3169,130.1111,256.1759,176.5725,244.3148,121.6653
ACSS2,226.66152380000003,212.1592576,202.61578980000002,365.75165056000003,219.04106087999997,318.9143992,470.5804634,195.4438734,402.2551548,250.949952,224.6448296,273.56289580000004,239.196306,228.015289,310.47801416000004
ACSS3,-4.405197,-5.638434,-3.662251,-2.527953,-0.2457919,-8.988407,-0.8278412,-0.9662811,1.758012,-4.621925,-5.385183,-10.49029,-3.414871,-6.182572,-0.9174039
ACTA1,1.356445,0.6226708,2.912312,5.150346,15.14819,-1.781505,-13.64769,11.85529,5.278121,4.642399,6.224247,1.750311,3.549176,5.271613,-2.717772
ACTA2,296.9062,171.2476,989.4421,1079.097,1296.974,482.666,361.92,292.0009,202.6902,297.6617,237.3842,439.2043,425.1661,271.5154,399.1314
ACTB,8326.028,5469.603666666667,6060.054666666667,6215.228333333333,6379.267,7227.4439999999995,6260.331300000001,3172.2990000000004,3922.1589999999997,3796.785,3752.0873333333334,4387.299,4804.211333333334,3109.799333333334,4207.486
ACTC1,1.077713,-0.56145,-2.6142114999999997,16.041728,-2.6105555000000003,2.8717860000000006,-4.809891,4.468312,-2.759933,0.06043399999999999,5.3248185,0.8202114999999999,-0.34951599999999994,9.3096975,2.698616
ACTG1,13920.045999999998,10961.253999999999,10017.899,6897.6955,7988.1605,10160.762499999999,7873.66456,7122.1685,8826.74985,10304.657500000001,9935.452000000001,10347.709499999999,10693.455,7884.4898,9084.1315
ACTG2,0.3731723,0.2409767,410.2423,825.6098,540.3555,51.08439,23.37742,-1.382308,20.25863,5.319312,25.36201,-3.059325,-1.19443,6.144524,12.53482
ACTL6A,410.78515,409.87785,318.45935000000003,174.69432999999998,255.911845,347.3622,112.81843500000001,386.73530000000005,163.89011,275.89525,559.63935,233.35639,328.322,280.649955,324.23535000000004
ACTL6B,3.731675,0.2411433,4.679907,31.85847,4.661076,25.2501,7.191735,15.50872,6.782921,13.89685,3.162258,5.903676,14.31165,14.32379,9.039949
ACTL7A,-1.245788,-8.535442,1.762887,0.5684034,-0.2490962,1.402327,-7.670304,2.987605,4.474973,4.946866,0.6130198,0.9246885,5.189472,2.987372,3.73053
ACTL7B,12.53275,17.75666,4.67693,26.94875,5.863202,2.926728,-0.825417,3.531204,-2.24965,4.031875,11.86118,6.782328,-3.848188,6.345869,3.487691
ACTL8,-3.837558,-3.877954,-1.168563,-4.620917,-5.360803,11.89464,-3.466751,-4.097474,-1.668133,7.210629,3.085727,-6.412565,-1.394203,-0.5089955,-2.750706
ACTN1,534.2774,262.9048,286.3968,582.5316,532.4763,452.4819,530.7499,516.1824,484.9071,445.3098,465.0495,483.54,395.9985,438.7593,376.846
ACTN2,14.2874,13.6628,9.448338,-2.53322,1.320247,13.00581,26.28351,-0.4907089,2.032366,5.873765,0.1678691,0.6228302,3.362279,-1.665542,4.670523
ACTN3,-3.838095,-5.861657,3.477317,-2.53091,-7.249496,-4.788308,0.3334012,-3.481659,-4.240599,-9.817697,-2.778854,1.351675,-6.189189,-5.833992,-2.849149
ACTN4,672.0654,851.0467,573.5021,673.0831,527.2492,1398.071,979.6187,387.7225,921.1478,674.8988,535.9843,685.9013,550.9503,439.6035,555.3265
ACTR10,538.6697,362.687,493.6485,275.5151,462.4403,244.2014,119.0308,380.0868,221.1742,328.4177,378.4324,344.6184,388.3058,328.4791,269.8203
ACTR1A,199.3991,344.476,229.7161,366.5966,279.6578,557.1226,516.8356,348.0565,355.7519,395.7386,392.6582,321.3953,245.4308,284.8192,384.7507
ACTR1B,305.6106,306.5292,250.4233,274.7598,305.9844,333.1022,225.6035,344.9481,180.2547,205.7553,222.5845,271.9369,155.7433,252.4779,198.5539
ACTR2,1273.794,895.9754,1296.974,518.0612,931.1714,836.7034,480.2855,809.0196,586.1423,823.7506,878.5057,1042.449,826.9785,730.5104,779.2234
ACTR3,236.8096,140.7715,95.19286,106.0692,120.96,100.0182,175.419,533.4077,186.735,355.0493,418.6581,366.4753,425.2237,390.9759,568.6568
ACTR3B,9.661160225,8.0181935,9.951510625000001,8.19880775,4.1076285,5.9717614999999995,0.7906745275,2.0931177499999998,0.4004402500000004,4.1439261,5.3107778,6.740059775,5.845565000000001,4.0889123750000005,1.09427525
ACTR5,45.3204,66.47455,55.2057,97.21143,36.37025,119.1585,93.77103,40.83775,88.46961,46.06581,50.92807,49.59048,22.08047,64.81614,71.40781
ACTR6,633.2751,409.3654,433.0555,519.8681,340.9405,248.2624,665.5104,853.4677,699.1493,726.8972,693.814,849.2052,464.5969,820.6106,573.0826
ACTR8,24.98911,25.15703,30.45343,8.205611,3.531204,18.76593,29.28648,15.15454,18.20685,21.47543,5.498865,21.38089,20.26032,9.268092,5.158815
ACTRT1,19.32701,28.00455,17.73913,215.5895,60.42857,70.93794,41.34328,29.57426,16.95486,10.91766,5.194651,7.710479,11.89362,2.531661,17.15501
ACVR1,433.5959,543.5742,412.2783,444.9938,414.6153,327.0244,428.9142,541.3671,319.1122,555.8433,527.201,590.3749,627.6935,447.7729,234.3606
ACVR1B,151.37652175,170.87471299999999,152.6355,156.00357857499998,160.5739025,131.642417075,99.2014955,60.37446275,214.35155774999998,120.01434900000001,113.92480175,143.48664322500002,127.65934825,68.2980539,48.829656150000005
ACVR1C,4.250384,-5.040969,-3.451795,-2.5186,-3.91773,0.579334,-0.03129653,5.85719,10.21614,1.381357,4.924652,0.2596484,-6.291831,6.483409,2.692198
ACVR2A,44.67134,96.76308,72.400115,46.390685,63.0012245,65.51905000000001,56.6724115,90.52080149999999,70.84352750000001,92.100675,99.73747,88.616005,91.556535,61.3623135,75.71360999999999
ACVR2B,4.09191,4.258938,-6.8093675000000005,11.6158065,-7.837411,0.25058099999999994,10.689135499999999,-5.1129505,-0.1259680000000003,-3.9848665,-5.7264645,0.5688664999999999,-2.9733445,-3.59614725,-0.8446179999999999
ACVRL1,9.263429,1.471265,10.34332,-1.389613,10.54722,29.02944,26.32462,1.236834,9.671191,1.146118,9.827027,14.7609,20.62245,-2.794565,4.663794
ACY1,172.8292,255.3957,294.2128,204.3256,303.4928,321.2944,236.6269,241.2571,211.4567,267.9452,284.2354,187.6112,208.1584,214.7194,430.9595
ACY3,-2.066089,6.651689,13.01455,37.31749,-3.467785,2.925545,10.44876,-3.456883,-5.066233,6.480587,2.748704,15.5079,-2.944505,3.501786,0.9131088
ACYP1,210.0566166666667,166.98832000000002,161.06081666666668,148.53868733333334,161.06549666666666,65.55829899999999,69.804328,160.31506966666666,172.8235236666667,202.92064966666666,101.21363933333333,230.59726666666666,229.30584333333334,251.16527333333332,118.76364833333332
ACYP2,150.15397000000002,92.3955735,115.579612,82.64446,107.94969,48.827090000000005,24.92852,177.9815275,38.097065,75.777435,56.436245,60.7267175,69.3694145,155.5847085,81.308785
ADA,23.65989,24.29178,23.99163,17.31389,14.76329,72.85686,36.73099,42.81316,22.31495,3.93457,40.66834,31.67188,23.5779,46.16927,126.1188
ADAD1,-2.072578,5.831129,-6.687689,2.043178,11.86325,0.6226708,-3.500858,-2.868534,-8.616278,1.364689,-6.125508,-3.554903,-6.826208,-2.10938,-5.460913
ADAD2,17.49619,16.8376,9.046687,5.190454,3.530144,4.249713,59.21852,4.929443,4.210036,1.74886,8.027466,4.269838,0.3568489,15.84746,42.28401
ADAL,19.59797,28.66625,16.55138,-3.550337,1.32525,18.13045,6.154077,14.56781,16.24027,32.90674,36.85126,9.671968,17.65496,43.20443,2.894787
ADAM10,35.316614,18.2497105,25.848552,10.98137,32.9562745,13.33202,3.6671310000000004,6.9272775499999995,3.0255159,13.9328685,23.400044649999998,24.7328585,19.692317499999998,1.433612405,-0.2881339999999999
ADAM11,-2.826087,1.470447,-1.862524,-6.207533,53.74645,-12.85608,5.307714,-5.931902,0.6140007,4.215173,-4.873537,1.761695,0.7236583,3.893994,0.1528351
ADAM12,-0.5650210000000001,0.7744986333333334,3.165667233333334,-4.065939,-4.327448833333333,0.41047726666666645,2.2736446666666668,-2.9448303333333334,-5.2890603333333335,-4.182812333333334,-0.3206223333333333,-3.7460443333333333,-4.3706295666666675,-4.254546,-3.400206333333333
ADAM15,313.8350975,579.6651965,353.213495,362.4717125000001,413.0731495,1097.0623975,1098.7692015,359.07295975000005,602.52611425,493.2389655,736.099396,495.5824725,419.82541575,418.26372124999995,760.414182
ADAM17,31.568865000000002,33.942364999999995,19.122410000000002,23.3024815,15.4673315,63.765645,84.432845,12.117334999999999,31.558035,30.264165,26.73806,16.38272,30.59955,9.5700665,25.7605505
ADAM18,5.151112,-8.259526,1.006176,-0.5208915,3.542994,-3.443462,2.686119,5.941468,-0.9195081,-0.2449717,17.42312,0.5977793,4.947131,4.119113,2.902611
ADAM19,12.872094666666667,5.5688086666666665,7.0054573666666675,6.091456,9.329758666666667,18.290665999999998,12.424829333333333,9.254082593333333,18.8425805,2.2911033333333335,11.121637699999999,25.685165433333335,23.10165933333333,11.201045666666666,43.927155666666664
ADAM2,-4.305236,4.62689,-3.469011,10.99429,-1.916315,2.925593,-3.258404,4.77956,7.019017,2.953645,2.151009,6.372428,3.565812,7.033175,2.874182
ADAM20,-1.262171,-11.46337,-7.702216,-3.558903,3.535606,-2.855413,4.650126,-3.939894,2.72658,-0.4616552,-2.832741,-7.744941,-4.715121,-0.4489438,-8.431461
ADAM21,5.898921,5.866915,1.011885,3.548429,7.00323,-2.860955,4.104997,10.32079,0.819677,14.33516,2.921897,5.514907,-1.195506,2.794163,8.470903
ADAM22,3.135851,0.6273289666666667,0.49779740000000006,-1.7288860000000001,-8.539598333333332,1.080618,-4.108521666666667,-5.206444666666667,-5.102907,-4.658544386666667,-3.7273261666666664,-3.160064033333333,-8.25704,-5.516216,-3.3269466666666667
ADAM23,0.3572563,4.471791,8.945297,-2.520817,3.535852,0.6064092,2.696125,10.22315,8.049304,-0.6206365,9.820113,7.70826,1.380737,9.141717,5.175619
ADAM28,14.933906666666665,14.981879999999999,21.960141000000004,4.715048066666667,13.578082333333334,11.594285,5.299311046666666,-3.881978403333333,8.685558666666667,1.8233920000000001,10.4959045,15.445344,22.120549333333333,0.9142856666666663,1.526512
ADAM29,-1.255059,6.375953,-6.804886,11.06548,4.656949,-1.876841,8.959586,-4.301553,-3.439373,-4.594748,-0.4724505,3.729308,-4.307528,-4.706439,-2.226376
ADAM30,-4.298552,-3.110868,3.478122,-1.410732,-0.3599741,-5.459534,-7.651949,2.984558,4.360156,3.485638,0.2460442,1.399965,4.612798,2.750129,4.667615
ADAM32,20.43197935,5.3339683749999995,11.457158000000002,5.505330500000001,8.14780475,2.5642534999999995,7.546355700000001,16.542223,1.3900815,0.63602275,5.873437249999999,20.71097635575,11.376783249999999,10.5946205,8.415725725
ADAM33,1.9379906500000001,4.551546,0.3710745,-4.077645,-1.62886965,6.4727505,0.7868934999999997,-0.6110217,5.566908,2.8360090000000002,-0.15146,1.55297705,1.445109365,4.384001929999999,6.8074935
ADAM3A,-2.998485066666667,-1.4225652666666668,0.9557078733333334,2.0104729999999997,2.1711875666666667,0.2480483333333335,1.680947,-2.7802204333333336,-2.852847,-2.7273299333333334,0.003091000000000029,-1.9689260000000004,1.2886087333333334,-3.853002,-2.2729687333333337
ADAM5,-3.869824,0.5237194999999999,-3.2274645,4.329466,4.700212,0.80686195,-3.5316945,3.539612,6.4563875,-0.7538444999999999,1.5864662,0.5391910000000002,-0.10118500000000008,1.5229090000000003,2.7615595
ADAM5P,-1.865924,-5.134301,3.937028,2.008493,-10.83042,-8.599104,1.784229,-0.6622533,4.394076,-6.163805,-4.665443,-3.452558,-2.72681,-0.9787155,-1.156936
ADAM6,-3.9768839999999996,10.655662,-0.7741510000000003,-4.0789415,-4.8675875,-0.5221965,2.23169655,-1.0720903000000002,-3.1546205,1.8511034,1.49898,4.154788,-0.39348805,-2.9390845,-4.150619
ADAM7,10.57121,12.57982,-1.92031,-3.557298,0.7449114,15.39595,4.115492,6.231722,-1.23268,5.848754,-3.901767,8.578877,2.253523,5.672906,8.222867
ADAM8,16.04902,13.58991,25.54737,10.92244,5.875186,31.58497,37.33265,21.75971,49.97054,46.07461,9.13045,23.48465,30.62046,27.12835,41.49338
